"Customer_ID","Age","Occupation","Annual_Income","Num_Bank_Accounts","Interest_Rate","Num_of_Loan","Delay_from_due_date","Num_of_Delayed_Payment","Changed_Credit_Limit","Num_Credit_Inquiries","Credit_Mix","Outstanding_Debt","Credit_Utilization_Ratio","Credit_History_Age","Payment_of_Min_Amount","Total_EMI_per_month","Amount_invested_monthly","Payment_Behaviour","Monthly_Balance","Credit_Score"
"CUS_0x5197",49,"Lawyer",10328.58,6,11,1,29,18,8.49,1,"Standard",1137.12,27.5832022601368,279,"Yes",4.46283746691316,127.889898222409,"Low_spent_Small_value_payments",269.518764310678,"Standard"
"CUS_0x5197",49,"Lawyer",10328.58,6,11,1,31,18,1.49,1,"Standard",1137.12,22.6387070468376,280,"Yes",4.46283746691316,132.785515445635,"Low_spent_Small_value_payments",264.623147087451,"Standard"
"CUS_0x5197",49,"Lawyer",10328.58,6,11,1,29,18,8.49,1,"Standard",1137.12,36.5061617295514,281,"Yes",4.46283746691316,78.8223461242468,"Low_spent_Small_value_payments",318.58631640884,"Standard"
"CUS_0x5197",49,"Lawyer",10328.58,6,11,1,29,18,8.49,1,"Standard",1137.12,26.2956737132108,278,"Yes",4.46283746691316,113.362710198338,"Low_spent_Small_value_payments",284.045952334749,"Standard"
"CUS_0x4eef",47,"Doctor",33022.95,3,3,0,9,4,10.27,0,"Good",320.54,39.3178901265712,229,"No",0,48.6517478567301,"High_spent_Medium_value_payments",498.93950214327,"Standard"
"CUS_0x4eef",47,"Doctor",33022.95,3,3,0,4,3,10.27,0,"Good",320.54,37.7602578935861,230,"No",0,191.971626604404,"High_spent_Small_value_payments",365.619623395596,"Poor"
"CUS_0x4eef",47,"Doctor",33022.95,3,3,0,9,4,10.27,0,"Good",320.54,39.7750459304351,231,"No",0,69.2671280862636,"High_spent_Medium_value_payments",478.324121913737,"Poor"
"CUS_0x4eef",47,"Doctor",33022.95,3,3,0,9,3,10.27,0,"Good",320.54,33.1816848161043,232,"No",0,82.7403957667748,"High_spent_Medium_value_payments",464.850854233225,"Poor"
"CUS_0x4eef",47,"Doctor",33022.95,3,3,0,11,4,10.27,0,"Good",320.54,31.6340633265261,233,"No",0,230.931185565088,"Low_spent_Medium_value_payments",346.660064434912,"Poor"
"CUS_0x4eef",47,"Doctor",33022.95,3,3,0,7,4,10.27,0,"Good",320.54,38.5151567867157,234,"No",0,341.663560723329,"Low_spent_Small_value_payments",245.927689276671,"Poor"
"CUS_0x4eef",47,"Doctor",33022.95,3,3,0,13,4,10.27,1,"Good",320.54,39.2441918104931,235,"No",0,30.5703273429186,"High_spent_Large_value_payments",507.020922657081,"Poor"
"CUS_0x4eef",47,"Doctor",33022.95,3,3,0,13,4,10.27,1,"Good",320.54,39.1617910424758,236,"No",0,186.522572184851,"Low_spent_Large_value_payments",381.068677815149,"Poor"
"CUS_0xb995",18,"Accountant",52566.39,8,23,5,59,17,20.02,8,"Bad",4966.57,37.4734813074634,129,"Yes",139.852125547772,414.795711005803,"Low_spent_Large_value_payments",177.105413446426,"Poor"
"CUS_0xb995",18,"Accountant",52566.39,8,23,5,59,17,20.02,8,"Bad",4966.57,30.9920585304491,126,"Yes",139.852125547772,158.538604962174,"High_spent_Medium_value_payments",413.362519490054,"Poor"
"CUS_0xb995",18,"Accountant",52566.39,8,23,5,59,16,25.02,8,"Bad",4966.57,28.9744444381427,129,"Yes",139.852125547772,194.77628973118,"High_spent_Medium_value_payments",377.124834721049,"Standard"
"CUS_0xb995",19,"Accountant",52566.39,8,23,5,59,17,27.02,8,"Bad",4966.57,31.5403935100072,128,"Yes",139.852125547772,171.954729176825,"High_spent_Medium_value_payments",424.152867488809,"Poor"
"CUS_0xb995",19,"Accountant",52566.39,8,23,5,59,17,20.02,10,"Bad",4966.57,31.8626978047107,129,"Yes",139.852125547772,85.6227842952575,"High_spent_Medium_value_payments",486.278340156971,"Poor"
"CUS_0xb995",19,"Accountant",52566.39,8,23,5,59,16,20.02,10,"Bad",4966.57,25.0783947747039,130,"Yes",139.852125547772,183.428382029701,"High_spent_Small_value_payments",398.472742422527,"Poor"
"CUS_0xb995",19,"Accountant",52566.39,8,23,5,59,17,20.02,10,"Bad",4966.57,32.9259567061183,131,"Yes",139.852125547772,130.874529409338,"High_spent_Medium_value_payments",441.02659504289,"Poor"
"CUS_0xb995",19,"Accountant",52566.39,8,23,5,59,20,25.02,9,"Bad",4966.57,32.3489379902688,129,"Yes",139.852125547772,35.6468028043207,"High_spent_Large_value_payments",526.254321647907,"Poor"
"CUS_0xa4ba",39,"Writer",34126.19,5,10,3,6,14,10.51,6,"Standard",963.43,36.4431033678781,145,"Yes",50.6470990280627,217.954421834821,"Low_spent_Large_value_payments",263.383395803783,"Standard"
"CUS_0xa4ba",39,"Writer",34126.19,5,10,3,2,14,12.51,6,"Standard",963.43,23.3990887813397,146,"Yes",50.6470990280627,251.065126898377,"Low_spent_Small_value_payments",250.272690740227,"Standard"
"CUS_0xa4ba",39,"Writer",34126.19,5,10,3,6,14,14.51,6,"Standard",963.43,29.4747884066735,147,"Yes",50.6470990280627,50.223316011432,"High_spent_Small_value_payments",421.114501627172,"Standard"
"CUS_0xa4ba",39,"Writer",34126.19,5,10,3,5,14,12.0814285714286,6,"Standard",963.43,29.4796237034321,148,"Yes",50.6470990280627,321.81141421854,"Low_spent_Small_value_payments",179.526403420064,"Standard"
"CUS_0xa4ba",39,"Writer",34126.19,5,10,3,6,15,12.51,6,"Standard",963.43,30.9705023317349,149,"Yes",50.6470990280627,141.46411049282,"High_spent_Small_value_payments",329.873707145784,"Standard"
"CUS_0xa4ba",39,"Writer",34126.19,5,10,3,4,17,12.51,6,"Standard",963.43,25.7162837152317,150,"Yes",50.6470990280627,62.365238809944,"High_spent_Large_value_payments",388.97257882866,"Standard"
"CUS_0xa4ba",39,"Writer",34126.19,5,10,3,8,14,12.51,9,"Standard",963.43,27.0351542583925,151,"Yes",50.6470990280627,28.4465774481911,"High_spent_Large_value_payments",422.891240190413,"Standard"
"CUS_0xa4ba",39,"Writer",34126.19,5,10,3,7,13,9.51,9,"Standard",963.43,28.1269184587983,152,"Yes",50.6470990280627,222.05691865938,"Low_spent_Small_value_payments",279.280898979224,"Standard"
"CUS_0x9a6b",38,"Journalist",15954.72,8,33,6,49,8,14.37,12,"Standard",2159.22,25.1661751930295,143,"Yes",45.3684628569791,95.0907776171275,"Low_spent_Medium_value_payments",279.096759525893,"Poor"
"CUS_0x9a6b",38,"Journalist",15954.72,8,33,6,49,9,14.37,12,"Standard",2159.22,30.0363324173278,147,"Yes",45.3684628569791,61.4183251148179,"Low_spent_Small_value_payments",322.769212028203,"Poor"
"CUS_0x9a6b",38,"Journalist",15954.72,8,33,6,49,8,14.37,12,"Standard",2159.22,36.9464790733773,145,"Yes",45.3684628569791,118.672011743585,"Low_spent_Small_value_payments",265.515525399436,"Poor"
"CUS_0x9a6b",38,"Journalist",15954.72,8,33,6,49,8,9.37,13,"Standard",2159.22,36.7595335065041,146,"Yes",45.3684628569791,32.7769818220696,"Low_spent_Large_value_payments",331.410555320951,"Standard"
"CUS_0x9a6b",38,"Journalist",15954.72,8,33,6,49,8,14.37,13,"Standard",2159.22,37.1717989412859,147,"Yes",45.3684628569791,173.258513926168,"Low_spent_Small_value_payments",210.929023216853,"Standard"
"CUS_0x9a6b",38,"Journalist",15954.72,8,33,6,49,8,14.37,13,"Standard",2159.22,31.0712787447179,148,"Yes",45.3684628569791,30.5794240522481,"High_spent_Medium_value_payments",313.608113090773,"Standard"
"CUS_0x9a6b",38,"Journalist",15954.72,8,33,6,49,8,14.37,13,"Standard",2159.22,30.3547044875001,149,"Yes",45.3684628569791,133.08159559207,"Low_spent_Medium_value_payments",241.105941550951,"Standard"
"CUS_0x9a6b",38,"Journalist",15954.72,8,33,6,49,8,13.6557142857143,13,"Standard",2159.22,30.0499659481056,150,"Yes",45.3684628569791,66.8093840406977,"Low_spent_Large_value_payments",297.378153102323,"Standard"
"CUS_0x78d3",34,"Journalist",17773.775,3,2,2,10,2,4.57,3,"Good",730.73,24.0578233231668,315,"No",28.2397534749348,102.955333812459,"Low_spent_Medium_value_payments",287.619704379273,"Good"
"CUS_0x78d3",34,"Journalist",17773.775,3,2,2,10,4,4.57,3,"Good",730.73,24.2077387090703,312,"No",28.2397534749348,105.466809628778,"Low_spent_Large_value_payments",281.770231766722,"Good"
"CUS_0x78d3",34,"Journalist",17773.775,3,2,2,10,2,4.57,3,"Good",730.73,32.6687680150106,313,"No",28.2397534749348,50.7826733055864,"Low_spent_Small_value_payments",349.792364886146,"Good"
"CUS_0x78d3",34,"Journalist",17773.775,3,2,2,15,2,4.57,3,"Good",730.73,34.9862371698274,314,"No",28.2397534749348,168.270576177426,"Low_spent_Small_value_payments",232.304462014306,"Good"
"CUS_0x78d3",34,"Journalist",17773.775,3,2,2,10,2,4.57,4,"Good",730.73,30.8336251660214,315,"No",28.2397534749348,105.466809628778,"Low_spent_Small_value_payments",282.188174296948,"Standard"
"CUS_0x78d3",35,"Journalist",17773.775,3,2,2,10,3,-0.43,4,"Good",730.73,26.1955939178301,316,"No",28.2397534749348,106.395352618192,"Low_spent_Small_value_payments",294.17968557354,"Standard"
"CUS_0x78d3",35,"Journalist",17773.775,3,2,2,15,0,4.57,4,"Good",730.73,28.618488322804,317,"No",28.2397534749348,109.206924563813,"Low_spent_Medium_value_payments",281.368113627919,"Standard"
"CUS_0x78d3",35,"Journalist",17773.775,3,2,2,5,2,4.57,4,"Good",730.73,31.7603322027255,318,"No",28.2397534749348,95.1899972951944,"Low_spent_Small_value_payments",305.385040896538,"Good"
"CUS_0xba11",42,"Musician",18942.005,1,10,1,10,15,5.88,2,"Good",156.54,37.000912369231,207,"No",14.0408104311176,16.0691074016459,"High_spent_Medium_value_payments",354.840123833903,"Poor"
"CUS_0xba11",42,"Musician",18942.005,1,10,1,11,12,-5.12,2,"Good",156.54,25.0125038901606,208,"No",14.0408104311176,91.6349683228883,"Low_spent_Medium_value_payments",309.274262912661,"Poor"
"CUS_0xba11",42,"Musician",18942.005,1,10,1,11,14,1.88,2,"Good",156.54,32.446345256689,209,"No",14.0408104311176,160.848721863582,"Low_spent_Small_value_payments",250.060509371967,"Poor"
"CUS_0xba11",42,"Musician",18942.005,1,10,1,7,12,1.88,2,"Good",156.54,28.7195289455934,210,"No",14.0408104311176,47.6388367843904,"Low_spent_Medium_value_payments",353.270394451159,"Poor"
"CUS_0xba11",42,"Musician",18942.005,1,10,1,15,12,8.88,2,"Good",156.54,35.1221307932727,211,"No",14.0408104311176,141.699977451866,"Low_spent_Medium_value_payments",269.209253783683,"Poor"
"CUS_0xba11",42,"Musician",18942.005,1,10,1,11,13,1.88,2,"Good",156.54,26.4124019829199,212,"No",14.0408104311176,106.672537228927,"Low_spent_Medium_value_payments",294.236694006622,"Poor"
"CUS_0xba11",42,"Musician",18942.005,1,10,1,11,12,1.88,2,"Good",156.54,32.2482513277794,213,"No",14.0408104311176,107.027326833036,"Low_spent_Small_value_payments",303.881904402513,"Poor"
"CUS_0xba11",43,"Musician",18942.005,1,10,1,11,12,1.88,2,"Good",156.54,31.9117578168767,214,"No",14.0408104311176,136.721709022842,"Low_spent_Medium_value_payments",264.187522212707,"Standard"
"CUS_0x81b9",52,"Engineer",19646.255,3,10,2,8,1,6.7,1,"Good",614.76,36.1376620176049,347,"No",30.118976557793,52.7287596732303,"High_spent_Medium_value_payments",350.271055435643,"Standard"
"CUS_0x81b9",52,"Engineer",19646.255,3,10,2,9,1,6.7,1,"Good",614.76,31.6605451466347,348,"No",30.118976557793,81.4122011711493,"High_spent_Small_value_payments",331.587613937724,"Standard"
"CUS_0x81b9",52,"Engineer",19646.255,3,10,2,8,1,2.7,1,"Good",614.76,24.4641394075613,349,"No",30.118976557793,82.8236808316003,"High_spent_Small_value_payments",330.176134277273,"Standard"
"CUS_0x81b9",52,"Engineer",19646.255,3,10,2,8,1,6.7,1,"Good",614.76,24.692154148324,350,"No",30.118976557793,24.4253787754298,"High_spent_Large_value_payments",368.574436333444,"Standard"
"CUS_0x81b9",52,"Engineer",19646.255,3,10,2,8,1,6.7,1,"Good",614.76,26.7207089657817,351,"No",30.118976557793,21.7760539837813,"High_spent_Medium_value_payments",381.223761125092,"Standard"
"CUS_0x81b9",52,"Engineer",19646.255,3,10,2,8,1,6.7,1,"Good",614.76,32.1082409322885,352,"No",30.118976557793,82.7862327558856,"High_spent_Small_value_payments",330.213582352988,"Standard"
"CUS_0x81b9",52,"Engineer",19646.255,3,10,2,7,1,6.7,1,"Good",614.76,33.7292614128941,350,"No",30.118976557793,211.012521875411,"Low_spent_Small_value_payments",231.987293233463,"Standard"
"CUS_0x81b9",52,"Engineer",19646.255,3,10,2,9,1,6.7,1,"Good",614.76,38.3804220494828,354,"No",30.118976557793,114.427364999908,"Low_spent_Small_value_payments",328.572450108965,"Poor"
"CUS_0x17ef",21,"Journalist",83947.72,5,9,3,6,1,4.19,0,"Good",954.9,35.3072113871206,320,"No",176.483718280434,184.632107057025,"High_spent_Medium_value_payments",605.648507995874,"Good"
"CUS_0x17ef",21,"Journalist",83947.72,5,9,3,8,1,4.19,0,"Good",954.9,36.0745067993459,321,"No",176.483718280434,633.603790001345,"Low_spent_Large_value_payments",176.676825051555,"Good"
"CUS_0x17ef",21,"Journalist",83947.72,5,9,3,7,1,4.19,0,"Good",954.9,40.0851924692736,322,"No",176.483718280434,320.874815191861,"High_spent_Large_value_payments",688.471379625113,"Good"
"CUS_0x17ef",21,"Journalist",83947.72,5,9,3,6,1,4.19,0,"Good",954.9,37.7490662589667,323,"No",176.483718280434,320.874815191861,"Low_spent_Medium_value_payments",569.514072961171,"Good"
"CUS_0x17ef",21,"Journalist",83947.72,5,9,3,6,1,4.19,0,"Good",954.9,37.3757013039807,324,"No",176.483718280434,165.172376390397,"High_spent_Large_value_payments",615.108238662502,"Good"
"CUS_0x17ef",21,"Journalist",83947.72,5,9,3,6,1,8.19,0,"Good",954.9,37.7596473234496,325,"No",176.483718280434,607.135066786787,"Low_spent_Small_value_payments",223.145548266113,"Good"
"CUS_0x17ef",21,"Journalist",83947.72,5,9,3,6,1,4.19,0,"Good",954.9,32.992616659879,326,"No",176.483718280434,96.8136617130575,"High_spent_Medium_value_payments",693.466953339842,"Good"
"CUS_0x17ef",21,"Journalist",83947.72,5,9,3,6,1,4.19,0,"Good",954.9,39.795349356769,327,"No",176.483718280434,237.891889202554,"Low_spent_Medium_value_payments",582.388725850345,"Standard"
"CUS_0x9b8b",36,"Journalist",8940.14,3,8,5,5,13,8.12,5,"Standard",1250.27,34.8489654194933,88,"Yes",35.2217025096785,46.8956612778496,"High_spent_Small_value_payments",271.183802879139,"Standard"
"CUS_0x9b8b",36,"Journalist",8940.14,3,8,5,6,17,8.12,5,"Standard",1250.27,38.1602281481683,89,"Yes",35.2217025096785,27.1132268353315,"High_spent_Small_value_payments",290.966237321657,"Standard"
"CUS_0x9b8b",37,"Journalist",8940.14,3,8,5,4,15,8.12,5,"Standard",1250.27,31.3019333941415,90,"Yes",35.2217025096785,57.9894004109157,"Low_spent_Large_value_payments",270.090063746073,"Standard"
"CUS_0x9b8b",36,"Journalist",8940.14,3,8,5,4,15,8.12,5,"Standard",1250.27,22.7346396180814,91,"Yes",35.2217025096785,35.4973514759303,"Low_spent_Small_value_payments",312.582112681058,"Standard"
"CUS_0x9b8b",37,"Journalist",8940.14,3,8,5,5,15,8.12,5,"Standard",1250.27,36.7444683937084,92,"Yes",35.2217025096785,16.3987251176489,"High_spent_Small_value_payments",301.680739039339,"Standard"
"CUS_0x9b8b",37,"Journalist",8940.14,3,8,5,5,15,1.12,5,"Standard",1250.27,38.8137402003253,93,"Yes",35.2217025096785,66.9184036741467,"Low_spent_Large_value_payments",261.161060482841,"Standard"
"CUS_0x9b8b",37,"Journalist",8940.14,3,8,5,5,15,8.12,5,"Standard",1250.27,27.4652137569869,91,"Yes",35.2217025096785,20.9450380165945,"High_spent_Medium_value_payments",287.134426140394,"Standard"
"CUS_0x9b8b",37,"Journalist",8940.14,3,8,5,5,16,8.12,5,"Standard",1250.27,28.9318619314792,95,"Yes",35.2217025096785,17.8936517711339,"High_spent_Large_value_payments",280.185812385854,"Good"
"CUS_0x9f5",27,"Media_Manager",55245.88,3,12,2,11,18,11.32,7,"Standard",137.95,34.08467147393,121,"Yes",54.5561807948918,332.857938450105,"Low_spent_Large_value_payments",368.768214088336,"Standard"
"CUS_0x9f5",27,"Media_Manager",55245.88,3,12,2,11,18,11.32,6,"Standard",137.95,32.3975494781174,122,"Yes",54.5561807948918,94.9711456625289,"High_spent_Small_value_payments",596.655006875913,"Standard"
"CUS_0x9f5",27,"Media_Manager",55245.88,3,12,2,11,18,4.32,6,"Standard",137.95,32.5284435621174,123,"Yes",54.5561807948918,241.885467536651,"Low_spent_Small_value_payments",479.740685001791,"Standard"
"CUS_0x9f5",28,"Media_Manager",55245.88,3,12,2,11,18,11.32,6,"Standard",137.95,28.3582026597394,124,"Yes",54.5561807948918,236.395208850807,"High_spent_Small_value_payments",455.230943687634,"Standard"
"CUS_0x9f5",28,"Media_Manager",55245.88,3,12,2,11,17,11.32,7,"Standard",137.95,36.1821061980439,124,"Yes",54.5561807948918,342.520386386052,"Low_spent_Small_value_payments",379.10576615239,"Standard"
"CUS_0x9f5",28,"Media_Manager",55245.88,3,12,2,11,18,11.32,6,"Standard",137.95,39.412942718748,126,"Yes",54.5561807948918,189.415409836194,"Low_spent_Small_value_payments",532.210742702248,"Standard"
"CUS_0x9f5",28,"Media_Manager",55245.88,3,12,2,11,18,11.32,10,"Standard",137.95,40.1005418818042,127,"Yes",54.5561807948918,197.802061161906,"High_spent_Medium_value_payments",483.824091376535,"Good"
"CUS_0x9f5",28,"Media_Manager",55245.88,3,12,2,16,21,11.32,10,"Standard",137.95,23.0294708272066,128,"Yes",54.5561807948918,201.032299004789,"High_spent_Medium_value_payments",480.593853533653,"Good"
"CUS_0x6664",28,"Developer",38334.61,3,12,2,13,3,4.35,3,"Good",1234.53,27.6970095906901,244,"No",41.0729710063143,130.103807050204,"High_spent_Small_value_payments",385.478305276815,"Good"
"CUS_0x6664",28,"Developer",38334.61,3,12,2,13,3,11.35,3,"Good",1234.53,28.3153114436763,245,"No",41.0729710063143,151.430825132,"High_spent_Small_value_payments",331.299276908671,"Good"
"CUS_0x6664",28,"Developer",38334.61,3,12,2,13,0,4.35,3,"Good",1234.53,28.8842503904825,246,"No",41.0729710063143,117.29947805926,"High_spent_Medium_value_payments",388.282634267759,"Good"
"CUS_0x6664",28,"Developer",38334.61,3,12,2,11,2,6.35,3,"Good",1234.53,26.3171433320568,247,"No",41.0729710063143,205.74496974813,"Low_spent_Small_value_payments",339.837142578889,"Standard"
"CUS_0x6664",28,"Developer",38334.61,3,12,2,9,2,4.63571428571429,3,"Good",1234.53,23.6500960040465,247,"No",41.0729710063143,157.068444399403,"Low_spent_Medium_value_payments",378.513667927616,"Standard"
"CUS_0x6664",28,"Developer",38334.61,3,12,2,11,2,-2.65,3,"Good",1234.53,39.81531607049,249,"No",41.0729710063143,151.430825132,"High_spent_Small_value_payments",446.404478583589,"Standard"
"CUS_0x6664",28,"Developer",38334.61,3,12,2,13,2,4.35,3,"Good",1234.53,29.5250261315773,250,"No",41.0729710063143,134.143797578492,"High_spent_Small_value_payments",381.438314748527,"Good"
"CUS_0x6664",28,"Developer",38334.61,3,12,2,13,2,4.35,3,"Good",1234.53,33.5618086435911,251,"No",41.0729710063143,164.224453956511,"Low_spent_Large_value_payments",361.357658370508,"Good"
"CUS_0x9e81",18,"Teacher",17774.32,0,6,3,11,2,1.19,1,"Good",1026.7,28.3387943376516,301,"No",40.2968573784469,142.808595484834,"Low_spent_Small_value_payments",227.413880470052,"Good"
"CUS_0x9e81",18,"Teacher",17774.32,0,6,3,12,2,1.19,1,"Good",1026.7,28.5060519475169,302,"No",40.2968573784469,85.19680599103,"Low_spent_Small_value_payments",285.025669963856,"Good"
"CUS_0x9e81",18,"Teacher",17774.32,0,6,3,11,0,1.19,1,"Good",1026.7,32.0453437027962,303,"No",40.2968573784469,140.029693644502,"Low_spent_Small_value_payments",230.192782310384,"Standard"
"CUS_0x9e81",18,"Teacher",17774.32,0,6,3,11,2,1.19,1,"Good",1026.7,30.6037211880277,304,"No",40.2968573784469,49.9515521657847,"High_spent_Small_value_payments",290.270923789102,"Good"
"CUS_0x9e81",18,"Teacher",17774.32,0,6,3,11,4,1.19,1,"Good",1026.7,26.8085542812232,305,"No",40.2968573784469,38.2244142134998,"Low_spent_Large_value_payments",311.998061741387,"Good"
"CUS_0x9e81",18,"Teacher",17774.32,0,6,3,11,2,1.19,1,"Good",1026.7,32.2733256452632,306,"No",40.2968573784469,99.523150788244,"Low_spent_Medium_value_payments",260.699325166642,"Good"
"CUS_0x9e81",18,"Teacher",17774.32,0,6,3,11,1,1.19,1,"Good",1026.7,40.9698161911223,307,"No",40.2968573784469,107.217484217637,"Low_spent_Small_value_payments",263.004991737249,"Standard"
"CUS_0x9e81",18,"Teacher",17774.32,0,6,3,14,2,1.19,1,"Good",1026.7,26.0414176280393,308,"No",40.2968573784469,35.7888283390812,"Low_spent_Medium_value_payments",324.433647615805,"Standard"
"CUS_0x9a1d",37,"Journalist",7493.29,5,5,6,8,18,12.67,7,"Standard",2179.63,37.7202547034206,152,"Yes",25.89105236486,86.274834433125,"Low_spent_Small_value_payments",260.578196535348,"Standard"
"CUS_0x9a1d",37,"Journalist",7493.29,5,5,6,8,18,12.67,7,"Standard",2179.63,27.319323586204,153,"Yes",25.89105236486,71.8995781608464,"Low_spent_Small_value_payments",274.953452807627,"Standard"
"CUS_0x9a1d",37,"Journalist",7493.29,5,5,6,8,18,12.67,7,"Standard",2179.63,41.293537938446,154,"Yes",25.89105236486,63.0487166217046,"Low_spent_Large_value_payments",263.804314346769,"Standard"
"CUS_0x9a1d",37,"Journalist",7493.29,5,5,6,12,18,12.67,7,"Standard",2179.63,29.0318371668039,155,"Yes",25.89105236486,67.4889774681653,"Low_spent_Small_value_payments",279.364053500308,"Standard"
"CUS_0x9a1d",37,"Journalist",7493.29,5,5,6,4,15,12.67,7,"Standard",2179.63,38.6504386504162,156,"Yes",25.89105236486,89.8562623046438,"Low_spent_Small_value_payments",256.996768663829,"Standard"
"CUS_0x9a1d",37,"Journalist",7493.29,5,5,6,8,20,12.67,7,"Standard",2179.63,24.9318719936659,157,"Yes",25.89105236486,20.5508259179383,"High_spent_Small_value_payments",296.302205050535,"Standard"
"CUS_0x9a1d",37,"Journalist",7493.29,5,5,6,8,19,12.67,8,"Standard",2179.63,34.6294659018514,158,"Yes",25.89105236486,73.088878178997,"Low_spent_Medium_value_payments",263.764152789476,"Standard"
"CUS_0x9a1d",37,"Journalist",7493.29,5,5,6,8,17,12.67,12,"Standard",2179.63,30.511238689699,159,"Yes",25.89105236486,103.258305256435,"Low_spent_Small_value_payments",243.594725712038,"Standard"
"CUS_0x5146",36,"Entrepreneur",63195.21,4,6,0,29,15,14.6,0,"Standard",1113.92,27.6103262083367,381,"No",0,345.666070600544,"Low_spent_Small_value_payments",476.160679399456,"Standard"
"CUS_0x5146",36,"Entrepreneur",63195.21,4,6,0,29,14,7.6,4,"Standard",1113.92,40.7848150094637,382,"No",0,129.004288064411,"High_spent_Large_value_payments",642.822461935589,"Standard"
"CUS_0x5146",36,"Entrepreneur",63195.21,4,6,0,29,10,5.6,4,"Standard",1113.92,38.9070539413431,383,"No",0,94.3438772145307,"High_spent_Large_value_payments",677.48287278547,"Standard"
"CUS_0x5146",36,"Entrepreneur",63195.21,4,6,0,29,12,10.6,4,"Standard",1113.92,25.1246741864392,384,"No",0,270.594019123003,"High_spent_Large_value_payments",521.232730876997,"Standard"
"CUS_0x5146",36,"Entrepreneur",63195.21,4,6,0,29,13,7.6,4,"Standard",1113.92,42.8975845069479,385,"No",0,53.3320398819541,"High_spent_Large_value_payments",718.494710118046,"Standard"
"CUS_0x5146",36,"Entrepreneur",63195.21,4,6,0,29,13,7.6,4,"Standard",1113.92,33.1634203720163,384,"No",0,358.67121143758,"Low_spent_Medium_value_payments",453.15553856242,"Standard"
"CUS_0x5146",36,"Entrepreneur",63195.21,4,6,0,29,13,7.6,4,"Standard",1113.92,37.798242718315,387,"No",0,187.853940706046,"Low_spent_Large_value_payments",613.972809293954,"Standard"
"CUS_0x5146",36,"Entrepreneur",63195.21,4,6,0,29,14,7.6,4,"Standard",1113.92,34.8284352330527,388,"No",0,440.024135219129,"Low_spent_Small_value_payments",381.802614780871,"Standard"
"CUS_0x9a86",18,"Manager",29827.36,4,17,2,16,19,10.56,6,"Standard",1872.75,27.6081937624477,78,"Yes",31.4966741515198,265.572197447603,"Low_spent_Medium_value_payments",255.192461734211,"Poor"
"CUS_0x9a86",18,"Manager",29827.36,4,17,2,20,18,12.56,6,"Standard",1872.75,22.5536777727648,75,"Yes",31.4966741515198,263.153954121578,"Low_spent_Small_value_payments",267.610705060235,"Poor"
"CUS_0x9a86",18,"Manager",29827.36,4,17,2,15,18,10.56,6,"Standard",1872.75,25.0687419269223,78,"Yes",31.4966741515198,79.122098056269,"Low_spent_Small_value_payments",411.642561125545,"Standard"
"CUS_0x9a86",18,"Manager",29827.36,4,17,2,15,20,10.56,6,"Standard",1872.75,31.3982926165248,77,"Yes",31.4966741515198,114.426105958105,"High_spent_Medium_value_payments",376.338553223708,"Standard"
"CUS_0x9a86",18,"Manager",29827.36,4,17,2,20,18,10.56,6,"Standard",1872.75,26.4408729567641,78,"Yes",31.4966741515198,169.014934188533,"Low_spent_Large_value_payments",423.769483275316,"Poor"
"CUS_0x9a86",18,"Manager",29827.36,4,17,2,15,18,10.56,6,"Standard",1872.75,32.9264590923207,79,"Yes",31.4966741515198,87.521193191653,"High_spent_Medium_value_payments",403.243465990161,"Poor"
"CUS_0x9a86",18,"Manager",29827.36,4,17,2,15,18,10.56,6,"Standard",1872.75,27.8663338409794,80,"Yes",31.4966741515198,220.408227188225,"Low_spent_Small_value_payments",310.356431993588,"Poor"
"CUS_0x9a86",18,"Manager",29827.36,4,17,2,15,15,10.56,6,"Standard",1872.75,24.5072671549229,81,"Yes",31.4966741515198,152.900763356296,"Low_spent_Small_value_payments",347.863895825518,"Poor"
"CUS_0x41b8",15,"Engineer",8597.69,7,32,7,48,24,5.59,9,"Bad",1695.63,37.0837653944588,80,"Yes",45.963818800825,66.3084406351979,"Low_spent_Small_value_payments",247.275157230644,"Poor"
"CUS_0x41b8",15,"Engineer",8597.69,7,32,7,44,23,5.59,9,"Bad",1695.63,32.7153762198591,81,"Yes",45.963818800825,31.0851671782852,"Low_spent_Medium_value_payments",272.498430687556,"Poor"
"CUS_0x41b8",16,"Engineer",8597.69,7,32,7,48,24,5.59,9,"Bad",1695.63,30.016950863444,82,"Yes",45.963818800825,40.7514801697619,"Low_spent_Small_value_payments",268.146134978486,"Poor"
"CUS_0x41b8",16,"Engineer",8597.69,7,32,7,48,21,5.59,9,"Bad",1695.63,34.2683960564887,83,"Yes",45.963818800825,47.1121939239356,"Low_spent_Large_value_payments",246.471403941906,"Standard"
"CUS_0x41b8",16,"Engineer",8597.69,7,32,7,48,24,5.59,9,"Bad",1695.63,31.8922792871735,84,"Yes",45.963818800825,29.7853194877755,"High_spent_Small_value_payments",253.798278378066,"Standard"
"CUS_0x41b8",16,"Engineer",8597.69,7,32,7,43,24,-1.41,9,"Bad",1695.63,25.7437898614391,85,"Yes",45.963818800825,28.9466616816699,"Low_spent_Medium_value_payments",274.636936184172,"Standard"
